FastSpeedChanges,16:56:08.1332864
((0, 120), (10, 200)),16:56:14.3103488
((1, 40), (10, 200)),16:56:14.8124672
((0, 80), (10, 200)),16:56:15.3131136
((1, 120), (10, 200)),16:56:15.8137344
((0, 160), (10, 200)),16:56:16.3143296
((1, 200), (10, 200)),16:56:16.8151936
((0, 40), (10, 200)),16:56:17.3160960
((1, 80), (10, 200)),16:56:17.8166528
((0, 120), (10, 200)),16:56:18.3180032
((1, 160), (10, 200)),16:56:18.8186880
((0, 20), (10, 200)),16:56:19.3197568
((1, 60), (10, 200)),16:56:19.8204416
((0, 100), (10, 200)),16:56:20.3211904
((1, 140), (10, 200)),16:56:20.8223360
((0, 180), (10, 200)),16:56:21.3229696
((1, 40), (10, 200)),16:56:21.8241664
((0, 80), (10, 200)),16:56:22.3250304
((1, 120), (10, 200)),16:56:22.8266368
((0, 40), (10, 200)),16:56:23.3270528
((1, 80), (10, 200)),16:56:23.8274944
((0, 120), (10, 200)),16:56:24.3281152
((1, 160), (10, 200)),16:56:24.8288256
((0, 200), (10, 200)),16:56:25.3296384
((1, 40), (10, 200)),16:56:25.8304128
((0, 80), (10, 200)),16:56:26.3312000
((1, 120), (10, 200)),16:56:26.8318592
((0, 160), (10, 200)),16:56:27.3324672
((1, 20), (10, 200)),16:56:27.8330880
((0, 60), (10, 200)),16:56:28.3335808
((1, 100), (10, 200)),16:56:28.8343808
((0, 140), (10, 200)),16:56:29.3349376
((1, 180), (10, 200)),16:56:29.8356352
((0, 20), (10, 200)),16:56:30.3363584
((1, 60), (10, 200)),16:56:30.8447616
((0, 80), (10, 200)),16:56:31.3451648
((1, 120), (10, 200)),16:56:31.8456064
((0, 160), (10, 200)),16:56:32.3461504
((1, 200), (10, 200)),16:56:32.8466816
((0, 40), (10, 200)),16:56:33.3601024
((1, 160), (10, 200)),16:56:33.8606976
