FastSpeedChanges,16:47:51.7883776
((0, 130), (10, 200)),16:47:57.9938688
((1, 40), (10, 200)),16:47:58.4963328
((0, 80), (10, 200)),16:47:58.9971456
((1, 130), (10, 200)),16:47:59.4977408
((0, 170), (10, 200)),16:47:59.9985152
((1, 20), (10, 200)),16:48:00.4997120
((0, 60), (10, 200)),16:48:01.0005760
((1, 100), (10, 200)),16:48:01.5015552
((0, 140), (10, 200)),16:48:02.0025344
((1, 180), (10, 200)),16:48:02.5030400
((0, 30), (10, 200)),16:48:03.0041856
((1, 70), (10, 200)),16:48:03.5050240
((0, 110), (10, 200)),16:48:04.0064512
((1, 150), (10, 200)),16:48:04.5068800
((0, 190), (10, 200)),16:48:05.0077440
((1, 40), (10, 200)),16:48:05.5086208
((0, 50), (10, 200)),16:48:06.0094720
((1, 90), (10, 200)),16:48:06.5097344
((0, 130), (10, 200)),16:48:07.0101888
((1, 170), (10, 200)),16:48:07.5106816
((0, 20), (10, 200)),16:48:08.0116480
((1, 60), (10, 200)),16:48:08.5121024
((0, 100), (10, 200)),16:48:09.0125440
((1, 140), (10, 200)),16:48:09.5130752
((0, 180), (10, 200)),16:48:10.0135936
((1, 30), (10, 200)),16:48:10.5140096
((0, 70), (10, 200)),16:48:11.0147840
((1, 120), (10, 200)),16:48:11.5154304
((0, 160), (10, 200)),16:48:12.0160128
((1, 200), (10, 200)),16:48:12.5164032
((0, 40), (10, 200)),16:48:13.0169984
((1, 90), (10, 200)),16:48:13.5175552
((0, 130), (10, 200)),16:48:14.0278656
((1, 40), (10, 200)),16:48:14.5282944
((0, 80), (10, 200)),16:48:15.0288896
((1, 130), (10, 200)),16:48:15.5294208
((0, 170), (10, 200)),16:48:16.0302592
((1, 20), (10, 200)),16:48:16.5311104
((0, 60), (10, 200)),16:48:17.0318720
((1, 100), (10, 200)),16:48:17.5330048
((0, 140), (10, 200)),16:48:18.0340352
((1, 180), (10, 200)),16:48:18.5345920
((0, 30), (10, 200)),16:48:19.0350848
((1, 70), (10, 200)),16:48:19.5356544
((0, 110), (10, 200)),16:48:20.0361728
((1, 150), (10, 200)),16:48:20.5367296
((0, 190), (10, 200)),16:48:21.0375680
((1, 40), (10, 200)),16:48:21.5381120
((0, 80), (10, 200)),16:48:22.0386176
((1, 120), (10, 200)),16:48:22.5391104
((0, 160), (10, 200)),16:48:23.0400384
((1, 10), (10, 200)),16:48:23.5409664
((0, 20), (10, 200)),16:48:24.0418944
((1, 60), (10, 200)),16:48:24.5426688
((0, 100), (10, 200)),16:48:25.0432256
((1, 140), (10, 200)),16:48:25.5441920
((0, 180), (10, 200)),16:48:26.0452736
((1, 30), (10, 200)),16:48:26.5591040
((0, 140), (10, 200)),16:48:27.0602880
((1, 180), (10, 200)),16:48:27.5617536
((0, 30), (10, 200)),16:48:28.0629376
((1, 70), (10, 200)),16:48:28.5635584
((0, 110), (10, 200)),16:48:29.0648064
((1, 160), (10, 200)),16:48:29.5661440
((0, 200), (10, 200)),16:48:30.0674560
((1, 40), (10, 200)),16:48:30.5681536
((0, 80), (10, 200)),16:48:31.0686976
((1, 130), (10, 200)),16:48:31.5693184
((0, 170), (10, 200)),16:48:32.0704000
((1, 20), (10, 200)),16:48:32.5711744
((0, 60), (10, 200)),16:48:33.0718720
((1, 170), (10, 200)),16:48:33.5728640
((0, 20), (10, 200)),16:48:34.0734336
((1, 60), (10, 200)),16:48:34.5740160
((0, 100), (10, 200)),16:48:35.0746240
((1, 140), (10, 200)),16:48:35.5757312
((0, 180), (10, 200)),16:48:36.0768000
((1, 30), (10, 200)),16:48:36.5899904
((0, 40), (10, 200)),16:48:37.0909312
