StartSession,16:09:27.3801728
((activeany, 0, 3), (1, -10, -2.5, 100, 100)),16:09:33.9429888
((activeany, 0, 3), (1, -1.5, -6, 100, 100)),16:09:42.6163456
((passive, 9, 2), (1, -1, -5, 100, 100)),16:09:49.1307264
((passive, 9, 1), (1, -10, -3, 100, 100)),16:09:59.7706752
((activeany, 0, 3), (1, -10, -2.5, 100, 100)),16:10:14.0345984
((activeany, 0, 3), (1, -1.5, -6, 100, 100)),16:10:22.4821248
((activeany, 0, 3), (1, -2.5, -10, 100, 100)),16:10:31.4405120
