FastSpeedChanges,16:21:03.5441024
((0, 30), (10, 200)),16:21:09.7669376
((1, 180), (10, 200)),16:21:10.2703104
((0, 20), (10, 200)),16:21:10.7713536
((1, 70), (10, 200)),16:21:11.2720512
((0, 110), (10, 200)),16:21:11.7731712
((1, 150), (10, 200)),16:21:12.2809216
((0, 160), (10, 200)),16:21:12.7822080
((1, 200), (10, 200)),16:21:13.2834816
((0, 50), (10, 200)),16:21:13.7845632
((1, 90), (10, 200)),16:21:14.2854400
((0, 130), (10, 200)),16:21:14.7868032
((1, 170), (10, 200)),16:21:15.2878208
((0, 20), (10, 200)),16:21:15.7891200
((1, 60), (10, 200)),16:21:16.2900224
((0, 100), (10, 200)),16:21:16.7912320
((1, 140), (10, 200)),16:21:17.2918656
((0, 180), (10, 200)),16:21:17.7928064
((1, 30), (10, 200)),16:21:18.2934656
((0, 70), (10, 200)),16:21:18.7943552
((1, 180), (10, 200)),16:21:19.2950016
((0, 30), (10, 200)),16:21:19.8045568
((1, 70), (10, 200)),16:21:20.3057920
((0, 110), (10, 200)),16:21:20.8064512
((1, 150), (10, 200)),16:21:21.3076608
((0, 190), (10, 200)),16:21:21.8085120
((1, 40), (10, 200)),16:21:22.3096576
((0, 150), (10, 200)),16:21:22.8102528
((1, 190), (10, 200)),16:21:23.3107712
((0, 40), (10, 200)),16:21:23.8117376
((1, 80), (10, 200)),16:21:24.3125632
((0, 120), (10, 200)),16:21:24.8136832
((1, 160), (10, 200)),16:21:25.3141504
((0, 10), (10, 200)),16:21:25.8147456
((1, 50), (10, 200)),16:21:26.3153792
((0, 90), (10, 200)),16:21:26.8161152
((1, 130), (10, 200)),16:21:27.3166464
((0, 180), (10, 200)),16:21:27.8171136
((1, 20), (10, 200)),16:21:28.3180800
((0, 60), (10, 200)),16:21:28.8189952
((1, 110), (10, 200)),16:21:29.3198720
((0, 150), (10, 200)),16:21:29.8208896
((1, 190), (10, 200)),16:21:30.3217408
((0, 40), (10, 200)),16:21:30.8225536
((1, 80), (10, 200)),16:21:31.3235200
((0, 120), (10, 200)),16:21:31.8245504
((1, 160), (10, 200)),16:21:32.3262080
((0, 170), (10, 200)),16:21:32.8268544
((1, 20), (10, 200)),16:21:33.3278080
((0, 60), (10, 200)),16:21:33.8292864
((1, 100), (10, 200)),16:21:34.3302784
((0, 140), (10, 200)),16:21:34.8310656
((1, 180), (10, 200)),16:21:35.3316096
((0, 30), (10, 200)),16:21:35.8324608
((1, 70), (10, 200)),16:21:36.3330432
((0, 110), (10, 200)),16:21:36.8340736
((1, 150), (10, 200)),16:21:37.3348352
((0, 190), (10, 200)),16:21:37.8363648
((1, 40), (10, 200)),16:21:38.3370752
((0, 80), (10, 200)),16:21:38.8379392
((1, 120), (10, 200)),16:21:39.3392512
((0, 160), (10, 200)),16:21:39.8403968
((1, 10), (10, 200)),16:21:40.3411200
((0, 50), (10, 200)),16:21:40.8423168
((1, 160), (10, 200)),16:21:41.3428736
((0, 10), (10, 200)),16:21:41.8434816
((1, 50), (10, 200)),16:21:42.3439744
((0, 90), (10, 200)),16:21:42.8447744
((1, 130), (10, 200)),16:21:43.3457152
((0, 180), (10, 200)),16:21:43.8462464
((1, 20), (10, 200)),16:21:44.3467008
((0, 60), (10, 200)),16:21:44.8476928
((1, 110), (10, 200)),16:21:45.3483776
((0, 150), (10, 200)),16:21:45.8489472
((1, 190), (10, 200)),16:21:46.3495296
((0, 40), (10, 200)),16:21:46.8500864
((1, 80), (10, 200)),16:21:47.3506304
((0, 120), (10, 200)),16:21:47.8512512
((1, 160), (10, 200)),16:21:48.3519744
((0, 200), (10, 200)),16:21:48.8525824
((1, 50), (10, 200)),16:21:49.3609600
((0, 160), (10, 200)),16:21:49.8613888
((1, 200), (10, 200)),16:21:50.3621760
((0, 50), (10, 200)),16:21:50.8627968
((1, 90), (10, 200)),16:21:51.3631360
((0, 130), (10, 200)),16:21:51.8639232
((1, 170), (10, 200)),16:21:52.3646720
((0, 20), (10, 200)),16:21:52.8656896
((1, 60), (10, 200)),16:21:53.3662464
((0, 100), (10, 200)),16:21:53.8667648
((1, 140), (10, 200)),16:21:54.3675776
((0, 180), (10, 200)),16:21:54.8686080
((1, 30), (10, 200)),16:21:55.3693696
((0, 70), (10, 200)),16:21:55.8702336
((1, 110), (10, 200)),16:21:56.3716096
((0, 150), (10, 200)),16:21:56.8724992
((1, 190), (10, 200)),16:21:57.3728896
((0, 40), (10, 200)),16:21:57.8735232
((1, 80), (10, 200)),16:21:58.3741184
((0, 90), (10, 200)),16:21:58.8744832
((1, 130), (10, 200)),16:21:59.3755648
((0, 180), (10, 200)),16:21:59.8763392
((1, 20), (10, 200)),16:22:00.3767936
((0, 60), (10, 200)),16:22:00.8772608
((1, 110), (10, 200)),16:22:01.3779584
((0, 150), (10, 200)),16:22:01.8787456
((1, 190), (10, 200)),16:22:02.3897216
((0, 100), (10, 200)),16:22:02.8905472
((1, 150), (10, 200)),16:22:03.3913728
((0, 190), (10, 200)),16:22:03.8922880
((1, 40), (10, 200)),16:22:04.3932288
((0, 80), (10, 200)),16:22:04.8942208
((1, 120), (10, 200)),16:22:05.3952256
((0, 160), (10, 200)),16:22:05.8959360
((1, 200), (10, 200)),16:22:06.3969536
((0, 50), (10, 200)),16:22:06.8976768
((1, 90), (10, 200)),16:22:07.3983232
((0, 130), (10, 200)),16:22:07.8991232
