StartSession,15:20:57.2696576
((activev2, 0, 3), (1, -53.4522483824849, -187.082869338697, 100, 100)),15:27:45.3545344
((activev2, 0, 3), (1, -141.421356237309, -1131.37084989848, 100, 100)),15:27:53.0885632
((activev2, -1, 1), (1, -894.427184335914, -178.885439532784, 100, 100)),15:27:57.6164096
((activev2, 0, 3), (1, -155.699789957205, -256.904649717216, 100, 100)),15:28:06.4404736
((activev2, 0, 3), (1, -212.132034355964, -424.264068711929, 100, 100)),15:28:14.2040832
((activev2, 1, 2), (1, -141.421356237309, -282.842712474619, 100, 100)),15:28:20.2474240
((activev2, -1, 1), (1, -282.842712474619, -141.42135623731, 100, 100)),15:28:25.7183232
((activev2, 1, 2), (1, -141.421356237309, -282.842712474619, 100, 100)),15:28:31.3137024
((activev2, 1, 2), (1, -53.4522483824849, -187.082869338697, 100, 100)),15:28:36.5020032
((activev2, -1, 1), (1, -894.427184335914, -178.885439532784, 100, 100)),15:28:43.7402112
((activev2, 0, 3), (1, -256.904647745125, -155.699791152412, 100, 100)),15:28:51.5529344
((activev2, -1, 1), (1, -894.427184335914, -178.885439532784, 100, 100)),15:28:55.9108736
((activev2, -1, 1), (1, -385.356971617688, -233.549686728618, 100, 100)),15:29:01.3729408
((activev2, 1, 2), (1, -178.885438199983, -894.427190999916, 100, 100)),15:29:07.2512256
((activev2, 0, 3), (1, -35.3553390593274, -282.842712474619, 100, 100)),15:29:15.0844288
((activev2, 1, 0), (1, -424.264068711928, -212.132034355964, 100, 100)),15:29:23.2968576
((activev2, 1, 0), (1, -670.820388251936, -134.164079649588, 100, 100)),15:29:29.8280576
((activev2, -1, 1), (1, -187.082865157069, -53.4522495772357, 100, 100)),15:29:35.4392704
((activev2, -1, 1), (1, -894.427184335914, -178.885439532784, 100, 100)),15:29:39.6384128
((activev2, 1, 2), (1, -212.132034355964, -424.264068711929, 100, 100)),15:29:46.1157632
((activev2, -1, 1), (1, -894.427184335914, -178.885439532784, 100, 100)),15:29:53.9712768
((activev2, 1, 2), (1, -35.3553390593274, -282.842712474619, 100, 100)),15:29:59.6083968
((activev2, 0, 3), (1, -268.328157299975, -335.410196624968, 100, 100)),15:30:07.6519424
((activev2, 1, 2), (1, -134.164078649987, -670.820393249937, 100, 100)),15:30:11.6817408
((activev2, -1, 1), (1, -1131.37084989848, -141.42135623731, 100, 100)),15:30:18.7260544
((activev2, -1, 1), (1, -894.427184335914, -178.885439532784, 100, 100)),15:30:24.8024320
((activev2, -1, 1), (1, -223.606796083979, -44.7213598831959, 100, 100)),15:30:29.5995136
((activev2, -1, 1), (1, -223.606796083979, -178.885439532784, 100, 100)),15:30:34.1396864
((activev2, 0, 3), (1, -141.421356237309, -1131.37084989848, 100, 100)),15:30:43.0540672
((activev2, -1, 1), (1, -223.606796083979, -44.7213598831959, 100, 100)),15:30:46.7411840
((activev2, -1, 1), (1, -748.331460628277, -213.808998308943, 100, 100)),15:30:52.0713088
((activev2, -1, 1), (1, -335.410194125968, -268.328159299175, 100, 100)),15:30:57.0826112
((activev2, -1, 0), (1, -212.132034355964, -424.264068711929, 100, 100)),15:31:02.3957760
((activev2, -1, 1), (1, -141.421356237309, -70.7106781186548, 100, 100)),15:31:06.9620864
((activev2, 1, 2), (1, -155.699789957205, -256.904649717216, 100, 100)),15:31:12.8192128
((activev2, -1, 1), (1, -1131.37084989848, -141.42135623731, 100, 100)),15:31:17.4204544
((activev2, -1, 1), (1, -256.904647745125, -155.699791152412, 100, 100)),15:31:22.4566144
((activev2, -1, 1), (1, -748.331460628277, -213.808998308943, 100, 100)),15:31:27.6797824
((activev2, -1, 0), (1, -44.7213595499958, -223.606797749979, 100, 100)),15:31:33.3880576
((activev2, -1, 0), (1, -53.4522483824849, -187.082869338697, 100, 100)),15:31:41.8834560
((activev2, -1, 0), (1, -268.328157299975, -335.410196624968, 100, 100)),15:31:46.2385408
((activev2, 1, 0), (1, -141.421356237309, -70.7106781186548, 100, 100)),15:31:51.1948544
((activev2, -1, 1), (1, -256.904647745125, -155.699791152412, 100, 100)),15:31:55.8989952
((activev2, 1, 2), (1, -233.549684935808, -385.356974575825, 100, 100)),15:32:01.5891584
((activev2, -1, 1), (1, -670.820388251936, -134.164079649588, 100, 100)),15:32:07.7225216
((activev2, 0, 3), (1, -213.80899352994, -748.331477354788, 100, 100)),15:32:15.7330816
((activev2, -1, 0), (1, -35.3553390593274, -282.842712474619, 100, 100)),15:32:20.1999872
((activev2, -1, 0), (1, -35.3553390593274, -282.842712474619, 100, 100)),15:32:26.3572352
((activev2, -1, 1), (1, -282.842712474619, -141.42135623731, 100, 100)),15:32:30.6162816
((activev2, -1, 1), (1, -256.904647745125, -155.699791152412, 100, 100)),15:32:35.9794944
((activev2, -1, 1), (1, -748.331460628277, -213.808998308943, 100, 100)),15:32:41.1377536
((activev2, 1, 2), (1, -89.4427190999916, -447.213595499958, 100, 100)),15:32:47.2289664
((activev2, -1, 1), (1, -256.904647745125, -155.699791152412, 100, 100)),15:32:52.3122048
((activev2, -1, 1), (1, -282.842712474619, -141.42135623731, 100, 100)),15:32:59.1555584
((activev2, -1, 1), (1, -670.820388251936, -134.164079649588, 100, 100)),15:33:02.8826112
((activev2, 1, 2), (1, -89.4427190999916, -447.213595499958, 100, 100)),15:33:09.8818944
((activev2, 0, 3), (1, -213.80899352994, -748.331477354788, 100, 100)),15:33:18.0955392
((activev2, 0, 3), (1, -134.164078649987, -670.820393249937, 100, 100)),15:33:26.3788288
((activev2, 0, 3), (1, -53.4522483824849, -187.082869338697, 100, 100)),15:33:34.8270848
((activev2, -1, 1), (1, -335.410194125968, -268.328159299175, 100, 100)),15:33:38.7471360
((activev2, -1, 1), (1, -670.820388251936, -134.164079649588, 100, 100)),15:33:43.9142784
((activev2, -1, 1), (1, -256.904647745125, -155.699791152412, 100, 100)),15:33:49.4066304
((activev2, -1, 1), (1, -894.427184335914, -178.885439532784, 100, 100)),15:33:54.4546560
((activev2, 1, 2), (1, -89.4427190999916, -447.213595499958, 100, 100)),15:33:59.7859456
((activev2, 0, 3), (1, -89.4427190999916, -447.213595499958, 100, 100)),15:34:07.7434496
((activev2, -1, 0), (1, -44.7213595499958, -223.606797749979, 100, 100)),15:34:12.1892992
((activev2, -1, 1), (1, -282.842712474619, -35.3553390593274, 100, 100)),15:34:17.1095168
((activev2, -1, 0), (1, -53.4522483824849, -187.082869338697, 100, 100)),15:34:21.8580352
