FastSpeedChanges,19:31:32.7292416
((0, 20), (150, 350)),19:31:38.9092224
((1, 210), (150, 350)),19:31:39.4163840
((0, 320), (150, 350)),19:31:39.9176448
((1, 160), (150, 350)),19:31:40.4191104
((0, 210), (150, 350)),19:31:40.9288704
((1, 320), (150, 350)),19:31:41.4361472
((0, 330), (150, 350)),19:31:41.9375616
((1, 170), (150, 350)),19:31:42.4384128
((0, 220), (150, 350)),19:31:42.9389568
((1, 260), (150, 350)),19:31:43.4407424
((0, 300), (150, 350)),19:31:43.9480192
((1, 340), (150, 350)),19:31:44.4488576
((0, 190), (150, 350)),19:31:44.9495936
((1, 230), (150, 350)),19:31:45.4505600
((0, 270), (150, 350)),19:31:45.9639296
((1, 190), (150, 350)),19:31:46.4796032
((0, 300), (150, 350)),19:31:46.9806080
((1, 340), (150, 350)),19:31:47.4824576
((0, 190), (150, 350)),19:31:47.9948288
((1, 200), (150, 350)),19:31:48.4956928
((0, 240), (150, 350)),19:31:48.9963520
((1, 280), (150, 350)),19:31:49.4970496
((0, 320), (150, 350)),19:31:50.0108160
((1, 240), (150, 350)),19:31:50.5116032
((0, 280), (150, 350)),19:31:51.0130176
((1, 320), (150, 350)),19:31:51.5142656
((0, 330), (150, 350)),19:31:52.0155392
((1, 180), (150, 350)),19:31:52.5162112
((0, 220), (150, 350)),19:31:53.0177664
((1, 260), (150, 350)),19:31:53.5189376
((0, 300), (150, 350)),19:31:54.0262272
((1, 350), (150, 350)),19:31:54.5278208
((0, 190), (150, 350)),19:31:55.0292736
((1, 230), (150, 350)),19:31:55.5307008
((0, 340), (150, 350)),19:31:56.0424960
((1, 190), (150, 350)),19:31:56.5473792
((0, 300), (150, 350)),19:31:57.0502656
((1, 340), (150, 350)),19:31:57.5544832
((0, 190), (150, 350)),19:31:58.0550528
((1, 230), (150, 350)),19:31:58.5554304
((0, 270), (150, 350)),19:31:59.0559616
((1, 310), (150, 350)),19:31:59.5570176
((0, 160), (150, 350)),19:32:00.0726272
((1, 170), (150, 350)),19:32:00.5733888
((0, 210), (150, 350)),19:32:01.0740096
((1, 250), (150, 350)),19:32:01.5876096
((0, 160), (150, 350)),19:32:02.1030784
((1, 280), (150, 350)),19:32:02.6041856
((0, 320), (150, 350)),19:32:03.1049472
((1, 160), (150, 350)),19:32:03.6060416
((0, 210), (150, 350)),19:32:04.1072384
((1, 250), (150, 350)),19:32:04.6190592
((0, 260), (150, 350)),19:32:05.1347328
((1, 170), (150, 350)),19:32:05.6353152
((0, 220), (150, 350)),19:32:06.1364864
((1, 260), (150, 350)),19:32:06.6377216
((0, 300), (150, 350)),19:32:07.1392384
((1, 340), (150, 350)),19:32:07.6502656
((0, 150), (150, 350)),19:32:08.1659392
((1, 270), (150, 350)),19:32:08.6672384
((0, 310), (150, 350)),19:32:09.1682304
((1, 150), (150, 350)),19:32:09.6825856
((0, 270), (150, 350)),19:32:10.1983360
((1, 280), (150, 350)),19:32:10.6990592
((0, 320), (150, 350)),19:32:11.2003840
((1, 160), (150, 350)),19:32:11.7133056
((0, 280), (150, 350)),19:32:12.2292608
((1, 190), (150, 350)),19:32:12.7302016
((0, 230), (150, 350)),19:32:13.2310528
((1, 280), (150, 350)),19:32:13.7428352
((0, 290), (150, 350)),19:32:14.2585600
((1, 200), (150, 350)),19:32:14.7593728
((0, 240), (150, 350)),19:32:15.2602240
((1, 290), (150, 350)),19:32:15.7625984
((0, 330), (150, 350)),19:32:16.2785408
((1, 340), (150, 350)),19:32:16.7792000
((0, 180), (150, 350)),19:32:17.2803200
((1, 220), (150, 350)),19:32:17.7936896
((0, 340), (150, 350)),19:32:18.3094272
((1, 250), (150, 350)),19:32:18.8109440
((0, 290), (150, 350)),19:32:19.3115520
((1, 340), (150, 350)),19:32:19.8240000
((0, 350), (150, 350)),19:32:20.3397120
((1, 260), (150, 350)),19:32:20.8411264
((0, 300), (150, 350)),19:32:21.3420928
((1, 350), (150, 350)),19:32:21.8426624
((0, 190), (150, 350)),19:32:22.3432704
((1, 230), (150, 350)),19:32:22.8569088
((0, 350), (150, 350)),19:32:23.3724288
((1, 150), (150, 350)),19:32:23.8729856
((0, 200), (150, 350)),19:32:24.3787520
((1, 310), (150, 350)),19:32:24.8866688
((0, 150), (150, 350)),19:32:25.4023680
((1, 160), (150, 350)),19:32:25.9032320
((0, 210), (150, 350)),19:32:26.4044672
((1, 250), (150, 350)),19:32:26.9194496
((0, 160), (150, 350)),19:32:27.4351232
((1, 280), (150, 350)),19:32:27.9365120
((0, 320), (150, 350)),19:32:28.4369792
((1, 160), (150, 350)),19:32:28.9499520
((0, 170), (150, 350)),19:32:29.4656512
((1, 290), (150, 350)),19:32:29.9666176
((0, 330), (150, 350)),19:32:30.4675584
((1, 170), (150, 350)),19:32:30.9682944
((0, 210), (150, 350)),19:32:31.4705152
((1, 330), (150, 350)),19:32:31.9712128
((0, 170), (150, 350)),19:32:32.4721152
((1, 210), (150, 350)),19:32:32.9800576
((0, 260), (150, 350)),19:32:33.4954752
((1, 270), (150, 350)),19:32:33.9960704
((0, 310), (150, 350)),19:32:34.5020288
((1, 220), (150, 350)),19:32:35.0120320
((0, 270), (150, 350)),19:32:35.5277440
((1, 280), (150, 350)),19:32:36.0292864
