FastSpeedChanges,19:44:21.7110144
((0, 360), (20, 240)),19:44:27.8996480
((1, 140), (20, 240)),19:44:28.4073600
((0, 150), (20, 240)),19:44:28.9082496
((1, 190), (20, 240)),19:44:29.4084864
((0, 240), (20, 240)),19:44:29.9197696
((1, 140), (20, 240)),19:44:30.4354432
((0, 50), (20, 240)),19:44:30.9509504
((1, 60), (20, 240)),19:44:31.4668672
((0, 190), (20, 240)),19:44:31.9687168
((1, 240), (20, 240)),19:44:32.4697344
((0, 60), (20, 240)),19:44:32.9834240
((1, 190), (20, 240)),19:44:33.4989696
((0, 200), (20, 240)),19:44:33.9997056
((1, 20), (20, 240)),19:44:34.5006464
((0, 70), (20, 240)),19:44:35.0140672
((1, 200), (20, 240)),19:44:35.5150720
((0, 20), (20, 240)),19:44:36.0159616
((1, 70), (20, 240)),19:44:36.5171456
((0, 120), (20, 240)),19:44:37.0319872
((1, 130), (20, 240)),19:44:37.5476352
((0, 30), (20, 240)),19:44:38.0493824
((1, 80), (20, 240)),19:44:38.5630208
((0, 210), (20, 240)),19:44:39.0789120
((1, 220), (20, 240)),19:44:39.5793920
((0, 40), (20, 240)),19:44:40.0799872
((1, 90), (20, 240)),19:44:40.5816192
((0, 220), (20, 240)),19:44:41.0829824
((1, 40), (20, 240)),19:44:41.5947648
((0, 90), (20, 240)),19:44:42.1104768
((1, 220), (20, 240)),19:44:42.6121344
((0, 40), (20, 240)),19:44:43.1126400
((1, 90), (20, 240)),19:44:43.6256128
((0, 100), (20, 240)),19:44:44.1414784
((1, 230), (20, 240)),19:44:44.6427008
((0, 50), (20, 240)),19:44:45.1442560
((1, 100), (20, 240)),19:44:45.6590976
((0, 110), (20, 240)),19:44:46.1747968
((1, 240), (20, 240)),19:44:46.6755072
((0, 60), (20, 240)),19:44:47.1765760
((1, 190), (20, 240)),19:44:47.6783360
((0, 240), (20, 240)),19:44:48.1792512
((1, 60), (20, 240)),19:44:48.6863232
((0, 110), (20, 240)),19:44:49.2021376
((1, 120), (20, 240)),19:44:49.7029376
((0, 170), (20, 240)),19:44:50.2040960
((1, 210), (20, 240)),19:44:50.7054464
((0, 40), (20, 240)),19:44:51.2064896
((1, 90), (20, 240)),19:44:51.7091072
((0, 210), (20, 240)),19:44:52.2245632
((1, 120), (20, 240)),19:44:52.7259264
((0, 160), (20, 240)),19:44:53.2272000
((1, 210), (20, 240)),19:44:53.7349376
((0, 40), (20, 240)),19:44:54.2507904
((1, 50), (20, 240)),19:44:54.7520640
((0, 100), (20, 240)),19:44:55.2529920
((1, 140), (20, 240)),19:44:55.7676800
((0, 50), (20, 240)),19:44:56.2680320
((1, 100), (20, 240)),19:44:56.7692800
((0, 140), (20, 240)),19:44:57.2706304
((1, 150), (20, 240)),19:44:57.7835136
