StartSession,15:35:04.2180864
24163,15:35:06.1165824
24171,15:35:06.1331712
24179,15:35:06.1499392
24185,15:35:06.1665280
24189,15:35:06.1831808
24192,15:35:06.1999104
24196,15:35:06.2165248
24200,15:35:06.2331520
24205,15:35:06.2499072
24211,15:35:06.2666112
24217,15:35:06.2831872
24224,15:35:06.2999040
24232,15:35:06.3165440
24242,15:35:06.3331968
24253,15:35:06.3499008
24264,15:35:06.3665536
24274,15:35:06.3831808
24285,15:35:06.3999232
24295,15:35:06.4165760
24306,15:35:06.4331904
24316,15:35:06.4499328
24326,15:35:06.4666112
24334,15:35:06.4832000
24343,15:35:06.4999296
24351,15:35:06.5166848
24358,15:35:06.5332224
24365,15:35:06.5499392
24372,15:35:06.5666432
24378,15:35:06.5832192
24384,15:35:06.5998976
24391,15:35:06.6166400
24399,15:35:06.6332032
24410,15:35:06.6499584
24421,15:35:06.6666112
24431,15:35:06.6832128
24442,15:35:06.6999168
24453,15:35:06.7166464
24465,15:35:06.7332224
24476,15:35:06.7499904
24486,15:35:06.7665920
24496,15:35:06.7832320
24507,15:35:06.7999360
24518,15:35:06.8166144
24529,15:35:06.8332288
24540,15:35:06.8499712
24550,15:35:06.8666752
24559,15:35:06.8832384
24569,15:35:06.8999808
24578,15:35:06.9165952
24586,15:35:06.9332352
24593,15:35:06.9499136
24600,15:35:06.9665920
24605,15:35:06.9832320
24608,15:35:06.9999488
24610,15:35:07.0166400
24610,15:35:07.0332416
24609,15:35:07.0499840
24609,15:35:07.0666496
24609,15:35:07.0832384
24610,15:35:07.0999552
24612,15:35:07.1188608
24615,15:35:07.1332480
24621,15:35:07.1499392
24628,15:35:07.1666432
24635,15:35:07.1832448
24643,15:35:07.1999616
24650,15:35:07.2166144
24657,15:35:07.2332416
24663,15:35:07.2499712
24669,15:35:07.2666752
24675,15:35:07.2832640
24682,15:35:07.2999680
24688,15:35:07.3167232
24693,15:35:07.3332864
24700,15:35:07.3499648
24709,15:35:07.3666432
24718,15:35:07.3832576
24729,15:35:07.4000000
24741,15:35:07.4166912
24752,15:35:07.4332544
24762,15:35:07.4499840
24771,15:35:07.4666240
24779,15:35:07.4832640
24787,15:35:07.4999552
24794,15:35:07.5166592
24801,15:35:07.5332864
24807,15:35:07.5499776
24813,15:35:07.5666304
24819,15:35:07.5832704
24825,15:35:07.5999360
24833,15:35:07.6166528
24840,15:35:07.6332544
24850,15:35:07.6499584
24860,15:35:07.6666624
24869,15:35:07.6832768
24879,15:35:07.6999936
24889,15:35:07.7167232
24898,15:35:07.7332736
24908,15:35:07.7500032
24918,15:35:07.7667456
24927,15:35:07.7832960
24937,15:35:07.7999744
24948,15:35:07.8167168
24959,15:35:07.8332800
24968,15:35:07.8499840
24977,15:35:07.8667136
24984,15:35:07.8833024
24991,15:35:07.8999936
24999,15:35:07.9166720
25008,15:35:07.9332992
25016,15:35:07.9499904
25025,15:35:07.9667456
25034,15:35:07.9833088
25044,15:35:07.9999872
25054,15:35:08.0167168
25063,15:35:08.0333056
25073,15:35:08.0500480
25082,15:35:08.0667264
25091,15:35:08.0832896
25102,15:35:08.1000192
25113,15:35:08.1166976
25123,15:35:08.1332992
25132,15:35:08.1500160
25139,15:35:08.1667328
25145,15:35:08.1833088
25152,15:35:08.2000256
25158,15:35:08.2166784
25164,15:35:08.2331520
25170,15:35:08.2499072
25176,15:35:08.2665472
25182,15:35:08.2831616
25188,15:35:08.2999040
25196,15:35:08.3165568
25205,15:35:08.3331712
25216,15:35:08.3499136
25227,15:35:08.3665280
25238,15:35:08.3831552
25248,15:35:08.3999104
25259,15:35:08.4165632
25269,15:35:08.4331520
25280,15:35:08.4498944
25292,15:35:08.4666240
25302,15:35:08.4832000
25313,15:35:08.4999168
25323,15:35:08.5165952
25332,15:35:08.5331712
25343,15:35:08.5499264
25353,15:35:08.5666048
25362,15:35:08.5831808
25372,15:35:08.5998592
25383,15:35:08.6166272
25393,15:35:08.6331776
25404,15:35:08.6499200
25416,15:35:08.6685568
25423,15:35:08.6831872
25432,15:35:08.6999552
25441,15:35:08.7165440
25451,15:35:08.7331840
25461,15:35:08.7498752
25471,15:35:08.7665792
25482,15:35:08.7831808
25493,15:35:08.7999488
25505,15:35:08.8166144
25516,15:35:08.8332032
25524,15:35:08.8499456
25530,15:35:08.8665984
25534,15:35:08.8832128
25537,15:35:08.8999424
25539,15:35:08.9166336
25540,15:35:08.9332224
25543,15:35:08.9499264
25547,15:35:08.9666688
25553,15:35:08.9834112
25559,15:35:08.9999104
25564,15:35:09.0167040
25568,15:35:09.0332160
25573,15:35:09.0503552
25577,15:35:09.0669824
25581,15:35:09.0836480
25587,15:35:09.1003008
25594,15:35:09.1170304
25602,15:35:09.1337472
25611,15:35:09.1502976
25620,15:35:09.1669888
25630,15:35:09.1836928
25640,15:35:09.2002944
25651,15:35:09.2169728
25660,15:35:09.2337408
25668,15:35:09.2503168
25678,15:35:09.2669952
25689,15:35:09.2837120
25700,15:35:09.3003264
25711,15:35:09.3169920
25721,15:35:09.3337344
25731,15:35:09.3503232
25743,15:35:09.3670016
25755,15:35:09.3837184
25766,15:35:09.4003200
25777,15:35:09.4170112
25787,15:35:09.4337408
25797,15:35:09.4503168
25808,15:35:09.4670080
25820,15:35:09.4837248
25829,15:35:09.5003392
25839,15:35:09.5170048
25848,15:35:09.5337728
25857,15:35:09.5503232
25865,15:35:09.5670016
25874,15:35:09.5836928
25882,15:35:09.6003200
25890,15:35:09.6169984
25899,15:35:09.6337280
25908,15:35:09.6503424
25917,15:35:09.6669952
25926,15:35:09.6837504
25933,15:35:09.7003392
25941,15:35:09.7170176
25950,15:35:09.7337216
25959,15:35:09.7503360
25968,15:35:09.7670016
25977,15:35:09.7837568
25984,15:35:09.8003456
25992,15:35:09.8170496
26000,15:35:09.8337280
26009,15:35:09.8503424
26018,15:35:09.8670208
26027,15:35:09.8837120
26035,15:35:09.9003520
26045,15:35:09.9170176
26055,15:35:09.9337088
26065,15:35:09.9503488
26075,15:35:09.9670272
26085,15:35:09.9837824
26094,15:35:10.0003712
26104,15:35:10.0170368
26114,15:35:10.0337920
26124,15:35:10.0503552
26134,15:35:10.0670464
26143,15:35:10.0838016
26152,15:35:10.1003648
26162,15:35:10.1170688
26172,15:35:10.1337344
26180,15:35:10.1503744
26189,15:35:10.1670784
26197,15:35:10.1837184
26205,15:35:10.2003840
26213,15:35:10.2170368
26222,15:35:10.2337664
26230,15:35:10.2503936
26239,15:35:10.2670464
26248,15:35:10.2837888
26257,15:35:10.3003904
26266,15:35:10.3170560
26277,15:35:10.3337728
26285,15:35:10.3503744
26293,15:35:10.3670784
26300,15:35:10.3837696
26306,15:35:10.4003712
26313,15:35:10.4170752
26319,15:35:10.4338432
26326,15:35:10.4504320
26332,15:35:10.4670976
26338,15:35:10.4838528
26344,15:35:10.5003904
26352,15:35:10.5170560
26361,15:35:10.5355136
26368,15:35:10.5503872
26378,15:35:10.5671040
26388,15:35:10.5838592
26398,15:35:10.6003968
26407,15:35:10.6170752
26417,15:35:10.6338560
26426,15:35:10.6504192
26437,15:35:10.6670720
26447,15:35:10.6838272
26456,15:35:10.7004160
26464,15:35:10.7170816
26471,15:35:10.7338112
26477,15:35:10.7504128
26484,15:35:10.7670912
26491,15:35:10.7837952
26497,15:35:10.8004480
26503,15:35:10.8171008
26510,15:35:10.8338176
26518,15:35:10.8504320
26527,15:35:10.8670976
26536,15:35:10.8838784
26544,15:35:10.9004288
26552,15:35:10.9171072
26561,15:35:10.9339136
26569,15:35:10.9505408
26577,15:35:10.9671040
26586,15:35:10.9838080
26593,15:35:11.0005632
26600,15:35:11.0171136
26606,15:35:11.0338304
26613,15:35:11.0504448
26620,15:35:11.0671360
26628,15:35:11.0839168
26636,15:35:11.1004544
26644,15:35:11.1171328
26652,15:35:11.1338368
26659,15:35:11.1505024
26667,15:35:11.1671296
26676,15:35:11.1838336
26684,15:35:11.2004736
26693,15:35:11.2171136
26702,15:35:11.2339328
26709,15:35:11.2504704
26718,15:35:11.2671360
26728,15:35:11.2858624
26736,15:35:11.3004672
26746,15:35:11.3171584
26755,15:35:11.3338496
26763,15:35:11.3504768
26771,15:35:11.3672064
26780,15:35:11.3838464
26789,15:35:11.4004480
26797,15:35:11.4171520
26805,15:35:11.4339328
26813,15:35:11.4504448
26820,15:35:11.4671232
26829,15:35:11.4839296
26837,15:35:11.5004544
26846,15:35:11.5171584
26855,15:35:11.5339264
26864,15:35:11.5505408
26874,15:35:11.5671936
26885,15:35:11.5839232
26895,15:35:11.6005760
26904,15:35:11.6171648
26913,15:35:11.6339072
26922,15:35:11.6524544
26930,15:35:11.6672000
26939,15:35:11.6839296
26948,15:35:11.7006592
26956,15:35:11.7171840
26964,15:35:11.7339136
26971,15:35:11.7505280
26981,15:35:11.7671680
26990,15:35:11.7839232
26999,15:35:11.8006656
27007,15:35:11.8172160
27015,15:35:11.8339328
27023,15:35:11.8505344
27032,15:35:11.8671872
27041,15:35:11.8838784
27050,15:35:11.9005312
27059,15:35:11.9172480
27068,15:35:11.9339648
27076,15:35:11.9505408
27085,15:35:11.9672448
27094,15:35:11.9839360
27103,15:35:12.0006528
27110,15:35:12.0172416
27117,15:35:12.0339328
27124,15:35:12.0505728
27132,15:35:12.0672768
27142,15:35:12.0839680
27152,15:35:12.1006592
27161,15:35:12.1172224
27172,15:35:12.1339520
27182,15:35:12.1506688
27192,15:35:12.1672320
27203,15:35:12.1839744
27212,15:35:12.2005760
27222,15:35:12.2172416
27231,15:35:12.2339712
27241,15:35:12.2506496
27250,15:35:12.2672512
27260,15:35:12.2839936
27270,15:35:12.3006720
27278,15:35:12.3172480
27287,15:35:12.3339648
27296,15:35:12.3506176
27306,15:35:12.3672704
27315,15:35:12.3839744
27322,15:35:12.4007040
27330,15:35:12.4172544
27338,15:35:12.4339584
27347,15:35:12.4506880
27356,15:35:12.4672512
27366,15:35:12.4839552
27374,15:35:12.5007232
27382,15:35:12.5172480
27391,15:35:12.5339776
27400,15:35:12.5506816
27409,15:35:12.5672576
27418,15:35:12.5840128
27428,15:35:12.6007040
27437,15:35:12.6172544
27448,15:35:12.6339712
27459,15:35:12.6508160
27468,15:35:12.6672896
27477,15:35:12.6840064
27486,15:35:12.7007232
27495,15:35:12.7172608
27505,15:35:12.7339776
27515,15:35:12.7506688
27522,15:35:12.7672704
27528,15:35:12.7841664
27533,15:35:12.8007936
27538,15:35:12.8172800
27544,15:35:12.8341504
27552,15:35:12.8506624
27559,15:35:12.8672896
27567,15:35:12.8841216
27576,15:35:12.9008384
27584,15:35:12.9173248
27592,15:35:12.9341568
27601,15:35:12.9508480
27608,15:35:12.9673088
27616,15:35:12.9842048
27624,15:35:13.0008576
27632,15:35:13.0174080
27641,15:35:13.0341760
27650,15:35:13.0508544
27659,15:35:13.0672896
27667,15:35:13.0841856
27674,15:35:13.1007872
27681,15:35:13.1174784
27689,15:35:13.1341440
27698,15:35:13.1508352
27705,15:35:13.1674240
27713,15:35:13.1842176
27722,15:35:13.2008064
27729,15:35:13.2174208
27737,15:35:13.2342144
27745,15:35:13.2508544
27752,15:35:13.2674304
27760,15:35:13.2841728
27767,15:35:13.3008384
27774,15:35:13.3174784
27782,15:35:13.3341824
27790,15:35:13.3508864
27797,15:35:13.3674752
27805,15:35:13.3841792
27812,15:35:13.4008576
27818,15:35:13.4174976
27823,15:35:13.4342528
27828,15:35:13.4508928
27831,15:35:13.4674688
27834,15:35:13.4856448
27838,15:35:13.5008256
27842,15:35:13.5174656
27848,15:35:13.5342080
27853,15:35:13.5508608
27861,15:35:13.5674752
27869,15:35:13.5842048
27878,15:35:13.6009088
27887,15:35:13.6174720
27894,15:35:13.6342400
27901,15:35:13.6509312
27907,15:35:13.6675072
27913,15:35:13.6842112
27920,15:35:13.7009536
27927,15:35:13.7174784
27934,15:35:13.7342592
27941,15:35:13.7509120
27949,15:35:13.7675776
27957,15:35:13.7842432
27967,15:35:13.8009088
27976,15:35:13.8175488
27987,15:35:13.8341888
27996,15:35:13.8509056
28005,15:35:13.8675584
28013,15:35:13.8842496
28021,15:35:13.9009152
28029,15:35:13.9175296
28038,15:35:13.9341824
28045,15:35:13.9508864
28052,15:35:13.9675264
28059,15:35:13.9842048
28065,15:35:14.0008960
28071,15:35:14.0175104
28078,15:35:14.0341760
28085,15:35:14.0509568
28090,15:35:14.0676480
28096,15:35:14.0842368
28100,15:35:14.1009536
28118,15:35:14.1583488
28118,15:35:14.1596928
28126,15:35:14.1761792
28135,15:35:14.1929344
28142,15:35:14.2095872
28151,15:35:14.2262784
28158,15:35:14.2428416
28166,15:35:14.2595328
28175,15:35:14.2762240
28183,15:35:14.2929664
28191,15:35:14.3099776
28197,15:35:14.3262336
28204,15:35:14.3428352
28212,15:35:14.3596288
28220,15:35:14.3762176
28230,15:35:14.3929216
28240,15:35:14.4095872
28250,15:35:14.4262784
28260,15:35:14.4429312
28270,15:35:14.4599552
28280,15:35:14.4762240
28290,15:35:14.4931328
28298,15:35:14.5095168
28306,15:35:14.5264384
28312,15:35:14.5428992
28318,15:35:14.5598976
28324,15:35:14.5762176
28331,15:35:14.5931520
28338,15:35:14.6097024
28346,15:35:14.6262144
28355,15:35:14.6429056
28363,15:35:14.6594944
28372,15:35:14.6762624
28381,15:35:14.6928768
28390,15:35:14.7095296
28397,15:35:14.7263104
28402,15:35:14.7429248
28407,15:35:14.7595136
28411,15:35:14.7763840
28417,15:35:14.7929216
28423,15:35:14.8097792
28432,15:35:14.8262528
28442,15:35:14.8429696
28454,15:35:14.8595200
28466,15:35:14.8763136
28479,15:35:14.8929408
28490,15:35:14.9096704
28502,15:35:14.9262848
28514,15:35:14.9428864
28524,15:35:14.9595392
28536,15:35:14.9762176
28548,15:35:14.9928832
28559,15:35:15.0095232
28570,15:35:15.0263168
28581,15:35:15.0429184
28589,15:35:15.0596096
28599,15:35:15.0763264
28608,15:35:15.0929024
28617,15:35:15.1095680
28625,15:35:15.1262976
28632,15:35:15.1430016
28637,15:35:15.1595776
28641,15:35:15.1763584
28645,15:35:15.1929472
28647,15:35:15.2097920
28650,15:35:15.2262784
28653,15:35:15.2429568
28655,15:35:15.2595712
28657,15:35:15.2762752
28659,15:35:15.2929408
28663,15:35:15.3099520
28668,15:35:15.3263360
28673,15:35:15.3429120
28677,15:35:15.3597952
28680,15:35:15.3762944
28684,15:35:15.3930240
28686,15:35:15.4095488
28690,15:35:15.4263296
28693,15:35:15.4428928
28697,15:35:15.4597760
28700,15:35:15.4762752
28703,15:35:15.4929408
28705,15:35:15.5095808
28706,15:35:15.5262848
28707,15:35:15.5429632
28708,15:35:15.5595648
28708,15:35:15.5763200
28708,15:35:15.5929728
28707,15:35:15.6099840
28707,15:35:15.6262656
28708,15:35:15.6432256
28709,15:35:15.6595712
28711,15:35:15.6764416
28713,15:35:15.6929920
28715,15:35:15.7096320
28718,15:35:15.7262976
28721,15:35:15.7430016
28724,15:35:15.7595648
28725,15:35:15.7764736
28727,15:35:15.7929472
28728,15:35:15.8097536
28729,15:35:15.8283520
28731,15:35:15.8449152
28733,15:35:15.8615040
28735,15:35:15.8782080
28738,15:35:15.8948992
28741,15:35:15.9114880
28745,15:35:15.9282688
28750,15:35:15.9449216
28756,15:35:15.9615104
28763,15:35:15.9782272
28770,15:35:15.9949440
28776,15:35:16.0115072
28779,15:35:16.0282880
28782,15:35:16.0449536
28782,15:35:16.0614912
28783,15:35:16.0781952
28783,15:35:16.0949120
28784,15:35:16.1115008
28786,15:35:16.1282304
28788,15:35:16.1448960
28791,15:35:16.1616128
28793,15:35:16.1782272
28795,15:35:16.1949312
28798,15:35:16.2115328
28804,15:35:16.2282752
28810,15:35:16.2450304
28818,15:35:16.2615168
28826,15:35:16.2782592
28834,15:35:16.2948864
28842,15:35:16.3115264
28851,15:35:16.3282688
28859,15:35:16.3449600
28867,15:35:16.3615232
28875,15:35:16.3782528
28883,15:35:16.3949440
28891,15:35:16.4115712
28901,15:35:16.4283008
28910,15:35:16.4456704
28919,15:35:16.4623232
28927,15:35:16.4790784
28935,15:35:16.4956160
28944,15:35:16.5123456
28953,15:35:16.5289856
28961,15:35:16.5456128
28971,15:35:16.5623552
28980,15:35:16.5790080
28988,15:35:16.5956224
28997,15:35:16.6123520
29006,15:35:16.6287744
29016,15:35:16.6454656
29025,15:35:16.6621824
29033,15:35:16.6787840
29041,15:35:16.6955520
29050,15:35:16.7123840
29059,15:35:16.7288192
29069,15:35:16.7454720
29079,15:35:16.7621888
29088,15:35:16.7788288
29095,15:35:16.7954688
29103,15:35:16.8122240
29111,15:35:16.8288256
29120,15:35:16.8454656
29129,15:35:16.8621440
29138,15:35:16.8788480
29145,15:35:16.8954624
29152,15:35:16.9122816
29158,15:35:16.9288832
29164,15:35:16.9454848
29169,15:35:16.9622016
29173,15:35:16.9788928
29177,15:35:16.9954816
29182,15:35:17.0122368
29188,15:35:17.0288896
29193,15:35:17.0454784
29200,15:35:17.0622336
29208,15:35:17.0788352
29216,15:35:17.0955008
29225,15:35:17.1122048
29234,15:35:17.1289728
29240,15:35:17.1454848
29246,15:35:17.1622016
29251,15:35:17.1788288
29256,15:35:17.1954816
29263,15:35:17.2122368
29270,15:35:17.2289024
29277,15:35:17.2454784
29285,15:35:17.2622208
29294,15:35:17.2788992
29303,15:35:17.2954880
29313,15:35:17.3122176
29324,15:35:17.3288448
29333,15:35:17.3454976
29342,15:35:17.3621888
29351,15:35:17.3789056
29358,15:35:17.3954944
29366,15:35:17.4121600
29376,15:35:17.4289152
29384,15:35:17.4454784
29394,15:35:17.4623360
29404,15:35:17.4788864
29413,15:35:17.4955008
29423,15:35:17.5122432
29434,15:35:17.5289088
29443,15:35:17.5454976
29454,15:35:17.5622272
29464,15:35:17.5789440
29475,15:35:17.5955072
29487,15:35:17.6122624
29499,15:35:17.6289536
29508,15:35:17.6455040
29517,15:35:17.6622592
29525,15:35:17.6788480
29535,15:35:17.6955136
29544,15:35:17.7122560
29554,15:35:17.7288832
29564,15:35:17.7455104
29574,15:35:17.7622144
29585,15:35:17.7789440
29596,15:35:17.7955200
29608,15:35:17.8122624
29620,15:35:17.8289280
29631,15:35:17.8455936
29644,15:35:17.8622336
29656,15:35:17.8789376
29666,15:35:17.8955136
29677,15:35:17.9122432
29687,15:35:17.9289600
29698,15:35:17.9455104
29710,15:35:17.9622400
29721,15:35:17.9788672
29733,15:35:17.9955072
29747,15:35:18.0122368
29760,15:35:18.0289408
29773,15:35:18.0455040
29786,15:35:18.0622080
29798,15:35:18.0788480
29810,15:35:18.0955264
29823,15:35:18.1122816
29836,15:35:18.1289984
29848,15:35:18.1455616
29861,15:35:18.1622400
29873,15:35:18.1789696
29885,15:35:18.1955456
29898,15:35:18.2122496
29910,15:35:18.2289152
29922,15:35:18.2455552
29934,15:35:18.2622848
29947,15:35:18.2789504
29959,15:35:18.2956288
29971,15:35:18.3122944
29983,15:35:18.3289984
29996,15:35:18.3455488
30009,15:35:18.3622528
30022,15:35:18.3789696
30034,15:35:18.3955584
30048,15:35:18.4123008
30061,15:35:18.4289152
30075,15:35:18.4455424
30087,15:35:18.4623360
30099,15:35:18.4790272
30111,15:35:18.4956800
30123,15:35:18.5122816
30134,15:35:18.5289728
30146,15:35:18.5455744
30158,15:35:18.5622656
30171,15:35:18.5789824
30185,15:35:18.5955584
30197,15:35:18.6123648
30209,15:35:18.6289920
30219,15:35:18.6456448
30231,15:35:18.6623232
30241,15:35:18.6789632
30250,15:35:18.6955904
30260,15:35:18.7123072
30271,15:35:18.7289984
30281,15:35:18.7455872
30291,15:35:18.7623040
30301,15:35:18.7789824
30309,15:35:18.7955840
30318,15:35:18.8123776
30327,15:35:18.8289920
30334,15:35:18.8455808
30341,15:35:18.8622720
30348,15:35:18.8790016
30355,15:35:18.8956416
30361,15:35:18.9123072
30368,15:35:18.9289856
30374,15:35:18.9456512
30380,15:35:18.9622784
30386,15:35:18.9790848
30392,15:35:18.9956224
30399,15:35:19.0123008
30408,15:35:19.0303616
30416,15:35:19.0456064
30426,15:35:19.0623488
30434,15:35:19.0797056
30443,15:35:19.0961280
30451,15:35:19.1129600
30459,15:35:19.1293824
30468,15:35:19.1461888
30476,15:35:19.1627264
30485,15:35:19.1794048
30495,15:35:19.1961344
30506,15:35:19.2127360
30518,15:35:19.2294016
30530,15:35:19.2461312
30542,15:35:19.2628096
30554,15:35:19.2794112
30566,15:35:19.2962176
30578,15:35:19.3127424
30591,15:35:19.3294976
30604,15:35:19.3461248
30615,15:35:19.3629056
30628,15:35:19.3816576
30639,15:35:19.3961216
30650,15:35:19.4127616
30663,15:35:19.4294272
30675,15:35:19.4461696
30688,15:35:19.4627712
30702,15:35:19.4794368
30716,15:35:19.4961536
30729,15:35:19.5127680
30742,15:35:19.5294592
30754,15:35:19.5461888
30766,15:35:19.5627904
30779,15:35:19.5794560
30792,15:35:19.5961088
30802,15:35:19.6127488
30814,15:35:19.6294400
30826,15:35:19.6461952
30836,15:35:19.6627584
30846,15:35:19.6797696
30854,15:35:19.6961664
30861,15:35:19.7128704
30869,15:35:19.7294464
30877,15:35:19.7461888
30885,15:35:19.7627520
30894,15:35:19.7794176
30902,15:35:19.7961472
30910,15:35:19.8127616
30917,15:35:19.8294400
30923,15:35:19.8461568
30930,15:35:19.8627712
30936,15:35:19.8794368
30940,15:35:19.8962176
30943,15:35:19.9127552
30945,15:35:19.9294464
30947,15:35:19.9461888
30949,15:35:19.9628032
30951,15:35:19.9794688
30954,15:35:19.9961984
30958,15:35:20.0127744
30964,15:35:20.0294272
30973,15:35:20.0461952
30982,15:35:20.0628096
30992,15:35:20.0794496
31002,15:35:20.0962048
31011,15:35:20.1127808
31021,15:35:20.1295360
31031,15:35:20.1461248
31039,15:35:20.1629056
31048,15:35:20.1794432
31057,15:35:20.1962240
31067,15:35:20.2127872
31077,15:35:20.2294912
31086,15:35:20.2462464
31094,15:35:20.2627840
31101,15:35:20.2794752
31107,15:35:20.2961920
31112,15:35:20.3128064
31119,15:35:20.3294848
31126,15:35:20.3462784
31133,15:35:20.3628032
31140,15:35:20.3794816
31147,15:35:20.3962496
31155,15:35:20.4128128
31163,15:35:20.4294784
31172,15:35:20.4462080
31181,15:35:20.4628224
31188,15:35:20.4794752
31195,15:35:20.4962816
31200,15:35:20.5128192
31206,15:35:20.5295360
31212,15:35:20.5464448
31218,15:35:20.5628288
31225,15:35:20.5795072
31231,15:35:20.5962496
31237,15:35:20.6128256
31244,15:35:20.6295040
31252,15:35:20.6462208
31259,15:35:20.6628352
31268,15:35:20.6795008
31276,15:35:20.6962816
31283,15:35:20.7128448
31289,15:35:20.7295104
31294,15:35:20.7462656
31299,15:35:20.7628416
31304,15:35:20.7795200
31310,15:35:20.7963648
31315,15:35:20.8128768
31322,15:35:20.8295936
31329,15:35:20.8462720
31337,15:35:20.8629248
31344,15:35:20.8795136
31353,15:35:20.8962816
31362,15:35:20.9128448
31370,15:35:20.9295104
31378,15:35:20.9463040
31385,15:35:20.9628544
31391,15:35:20.9795200
31396,15:35:20.9963264
31403,15:35:21.0130560
31409,15:35:21.0295424
31417,15:35:21.0462464
31423,15:35:21.0628608
31430,15:35:21.0795264
31437,15:35:21.0962944
31443,15:35:21.1129856
31450,15:35:21.1295360
31459,15:35:21.1462784
31467,15:35:21.1629056
31476,15:35:21.1795328
31483,15:35:21.1963136
31490,15:35:21.2128768
31498,15:35:21.2295296
31506,15:35:21.2462592
31515,15:35:21.2628608
31525,15:35:21.2795648
31535,15:35:21.2962304
31546,15:35:21.3129600
31557,15:35:21.3295488
31569,15:35:21.3462528
31581,15:35:21.3629184
31594,15:35:21.3795456
31605,15:35:21.3963520
31613,15:35:21.4129536
31623,15:35:21.4296448
31633,15:35:21.4462592
31642,15:35:21.4628864
31651,15:35:21.4795520
31661,15:35:21.4962688
31670,15:35:21.5129728
31680,15:35:21.5296512
31690,15:35:21.5462528
31700,15:35:21.5630976
31709,15:35:21.5795584
31717,15:35:21.5963264
31726,15:35:21.6129536
31736,15:35:21.6295680
31746,15:35:21.6462592
31756,15:35:21.6629376
31768,15:35:21.6795648
31780,15:35:21.6963200
31792,15:35:21.7128960
31805,15:35:21.7295744
31818,15:35:21.7463168
31830,15:35:21.7629184
31844,15:35:21.7796480
31858,15:35:21.7963008
31871,15:35:21.8130176
31884,15:35:21.8295680
31898,15:35:21.8464384
31911,15:35:21.8628992
31926,15:35:21.8795776
31940,15:35:21.8963584
31954,15:35:21.9129216
31967,15:35:21.9297792
31980,15:35:21.9462784
31993,15:35:21.9629056
32004,15:35:21.9795712
32015,15:35:21.9963008
32024,15:35:22.0129664
32035,15:35:22.0297472
32046,15:35:22.0462976
32055,15:35:22.0629120
32064,15:35:22.0795776
32074,15:35:22.0963072
32084,15:35:22.1129088
32095,15:35:22.1295872
32106,15:35:22.1463168
