FastSpeedChanges,18:30:36.8613376
((0, 150), (200, 50)),18:30:43.0507392
((1, 210), (200, 50)),18:30:43.5532288
((0, 240), (200, 50)),18:30:44.0545920
((1, 160), (200, 50)),18:30:44.5555712
((0, 190), (200, 50)),18:30:45.0568832
((1, 210), (200, 50)),18:30:45.5575168
((0, 280), (200, 50)),18:30:46.0581504
((1, 160), (200, 50)),18:30:46.5595776
((0, 210), (200, 50)),18:30:47.0684288
((1, 200), (200, 50)),18:30:47.5694848
((0, 180), (200, 50)),18:30:48.0707584
((1, 300), (200, 50)),18:30:48.5720704
((0, 280), (200, 50)),18:30:49.0738944
((1, 210), (200, 50)),18:30:49.5755264
((0, 110), (200, 50)),18:30:50.0768896
((1, 200), (200, 50)),18:30:50.5785600
((0, 280), (200, 50)),18:30:51.0795264
((1, 220), (200, 50)),18:30:51.5806336
((0, 200), (200, 50)),18:30:52.0817664
((1, 230), (200, 50)),18:30:52.5832960
((0, 240), (200, 50)),18:30:53.0848896
((1, 180), (200, 50)),18:30:53.5858176
((0, 190), (200, 50)),18:30:54.0866944
((1, 250), (200, 50)),18:30:54.5875456
((0, 260), (200, 50)),18:30:55.0905088
((1, 210), (200, 50)),18:30:55.5914624
((0, 160), (200, 50)),18:30:56.0923264
((1, 70), (200, 50)),18:30:56.5933824
((0, 220), (200, 50)),18:30:57.1027456
((1, 250), (200, 50)),18:30:57.6036352
((0, 240), (200, 50)),18:30:58.1052800
((1, 170), (200, 50)),18:30:58.6068992
((0, 110), (200, 50)),18:30:59.1078272
((1, 200), (200, 50)),18:30:59.6087680
((0, 220), (200, 50)),18:31:00.1103104
((1, 230), (200, 50)),18:31:00.6110336
((0, 160), (200, 50)),18:31:01.1124608
((1, 260), (200, 50)),18:31:01.6134016
((0, 220), (200, 50)),18:31:02.1142784
((1, 130), (200, 50)),18:31:02.6154624
((0, 170), (200, 50)),18:31:03.1163136
((1, 330), (200, 50)),18:31:03.6175488
((0, 230), (200, 50)),18:31:04.1184128
((1, 120), (200, 50)),18:31:04.6191232
((0, 140), (200, 50)),18:31:05.1205376
((1, 160), (200, 50)),18:31:05.6215680
((0, 210), (200, 50)),18:31:06.1230080
((1, 230), (200, 50)),18:31:06.6246912
((0, 160), (200, 50)),18:31:07.1374592
((1, 220), (200, 50)),18:31:07.6383872
((0, 250), (200, 50)),18:31:08.1396864
((1, 180), (200, 50)),18:31:08.6404992
((0, 250), (200, 50)),18:31:09.1418368
((1, 200), (200, 50)),18:31:09.6429184
((0, 280), (200, 50)),18:31:10.1438464
((1, 280), (200, 50)),18:31:10.6446848
((0, 100), (200, 50)),18:31:11.1456768
((1, 230), (200, 50)),18:31:11.6466944
((0, 150), (200, 50)),18:31:12.1479936
((1, 270), (200, 50)),18:31:12.6494720
((0, 120), (200, 50)),18:31:13.1511424
((1, 210), (200, 50)),18:31:13.6526976
((0, 120), (200, 50)),18:31:14.1540096
