FastSpeedChanges,16:19:24.0184192
((0, 120), (10, 200)),16:19:30.2034560
((1, 130), (10, 200)),16:19:30.7055872
((0, 170), (10, 200)),16:19:31.2062848
((1, 20), (10, 200)),16:19:31.7069184
((0, 60), (10, 200)),16:19:32.2076032
((1, 100), (10, 200)),16:19:32.7082752
((0, 140), (10, 200)),16:19:33.2088448
((1, 180), (10, 200)),16:19:33.7095296
((0, 30), (10, 200)),16:19:34.2102528
((1, 70), (10, 200)),16:19:34.7110400
((0, 120), (10, 200)),16:19:35.2115328
((1, 160), (10, 200)),16:19:35.7123328
((0, 200), (10, 200)),16:19:36.2127744
((1, 50), (10, 200)),16:19:36.7141504
((0, 90), (10, 200)),16:19:37.2272768
((1, 200), (10, 200)),16:19:37.7283840
((0, 40), (10, 200)),16:19:38.2290432
((1, 90), (10, 200)),16:19:38.7301504
((0, 200), (10, 200)),16:19:39.2313216
((1, 40), (10, 200)),16:19:39.7467648
((0, 50), (10, 200)),16:19:40.2475648
((1, 90), (10, 200)),16:19:40.7481856
((0, 140), (10, 200)),16:19:41.2488960
((1, 180), (10, 200)),16:19:41.7495680
((0, 20), (10, 200)),16:19:42.2502144
((1, 70), (10, 200)),16:19:42.7509120
((0, 110), (10, 200)),16:19:43.2515456
((1, 150), (10, 200)),16:19:43.7521408
((0, 190), (10, 200)),16:19:44.2531328
((1, 40), (10, 200)),16:19:44.7536640
((0, 80), (10, 200)),16:19:45.2542592
((1, 120), (10, 200)),16:19:45.7547904
((0, 160), (10, 200)),16:19:46.2553984
((1, 200), (10, 200)),16:19:46.7646336
((0, 120), (10, 200)),16:19:47.2651904
((1, 160), (10, 200)),16:19:47.7657216
((0, 200), (10, 200)),16:19:48.2662016
((1, 50), (10, 200)),16:19:48.7666816
((0, 90), (10, 200)),16:19:49.2674816
((1, 130), (10, 200)),16:19:49.7783936
((0, 140), (10, 200)),16:19:50.2790912
((1, 180), (10, 200)),16:19:50.7796224
((0, 30), (10, 200)),16:19:51.2801152
((1, 70), (10, 200)),16:19:51.7810048
((0, 110), (10, 200)),16:19:52.2818816
((1, 150), (10, 200)),16:19:52.7844736
((0, 190), (10, 200)),16:19:53.2853632
((1, 40), (10, 200)),16:19:53.7866112
((0, 80), (10, 200)),16:19:54.2878976
((1, 120), (10, 200)),16:19:54.7888000
((0, 160), (10, 200)),16:19:55.2898048
((1, 10), (10, 200)),16:19:55.7907968
((0, 50), (10, 200)),16:19:56.2918656
((1, 90), (10, 200)),16:19:56.7929728
((0, 10), (10, 200)),16:19:57.2941184
((1, 50), (10, 200)),16:19:57.7952512
((0, 90), (10, 200)),16:19:58.2961408
((1, 130), (10, 200)),16:19:58.8216192
((0, 50), (10, 200)),16:19:59.3224192
((1, 90), (10, 200)),16:19:59.8354688
((0, 100), (10, 200)),16:20:00.3362432
