FastSpeedChanges,19:27:39.5808128
((0, 242.5), (200, 100)),19:27:45.7533440
((1, 135), (200, 100)),19:27:46.2635776
((0, 127.5), (200, 100)),19:27:46.7648768
((1, 50), (200, 100)),19:27:47.2657920
((0, 232.5), (200, 100)),19:27:47.7665664
((1, 105), (200, 100)),19:27:48.2672640
((0, 137.5), (200, 100)),19:27:48.7763584
((1, 205), (200, 100)),19:27:49.2911872
((0, 137.5), (200, 100)),19:27:49.8069120
((1, 87.5), (200, 100)),19:27:50.3079808
((0, 165), (200, 100)),19:27:50.8090240
((1, 225), (200, 100)),19:27:51.3099008
((0, 345), (200, 100)),19:27:51.8216832
((1, 187.5), (200, 100)),19:27:52.3373312
((0, 260), (200, 100)),19:27:52.8530176
((1, 242.5), (200, 100)),19:27:53.3672320
((0, 212.5), (200, 100)),19:27:53.8677760
((1, 347.5), (200, 100)),19:27:54.3752064
((0, 295), (200, 100)),19:27:54.8862848
((1, 167.5), (200, 100)),19:27:55.3992064
((0, 240), (200, 100)),19:27:55.8999808
((1, 340), (200, 100)),19:27:56.4009216
((0, 22.5), (200, 100)),19:27:56.9034624
((1, 200), (200, 100)),19:27:57.4177152
((0, 307.5), (200, 100)),19:27:57.9182336
((1, 240), (200, 100)),19:27:58.4194176
((0, 122.5), (200, 100)),19:27:58.9324416
((1, 160), (200, 100)),19:27:59.4480128
((0, 270), (200, 100)),19:27:59.9484928
((1, 55), (200, 100)),19:28:00.4497920
((0, 90), (200, 100)),19:28:00.9513984
((1, 170), (200, 100)),19:28:01.4546048
((0, 137.5), (200, 100)),19:28:01.9555072
((1, 22.5), (200, 100)),19:28:02.4557952
((0, 192.5), (200, 100)),19:28:02.9643648
((1, 220), (200, 100)),19:28:03.4800000
((0, 195), (200, 100)),19:28:03.9805824
((1, 292.5), (200, 100)),19:28:04.4901888
((0, 210), (200, 100)),19:28:04.9959808
((1, 240), (200, 100)),19:28:05.5116032
((0, 110), (200, 100)),19:28:06.0128256
((1, 257.5), (200, 100)),19:28:06.5138560
((0, 67.5), (200, 100)),19:28:07.0275584
((1, 260), (200, 100)),19:28:07.5284480
((0, 190), (200, 100)),19:28:08.0293632
((1, 132.5), (200, 100)),19:28:08.5436288
((0, 327.5), (200, 100)),19:28:09.0592512
((1, 275), (200, 100)),19:28:09.5603968
((0, 140), (200, 100)),19:28:10.0614656
((1, 155), (200, 100)),19:28:10.5745792
((0, 325), (200, 100)),19:28:11.0754304
((1, 212.5), (200, 100)),19:28:11.5772288
((0, 147.5), (200, 100)),19:28:12.0780672
((1, 167.5), (200, 100)),19:28:12.5924352
((0, 42.5), (200, 100)),19:28:13.1084032
((1, 62.5), (200, 100)),19:28:13.6089088
((0, 172.5), (200, 100)),19:28:14.1102592
((1, 275), (200, 100)),19:28:14.6217088
((0, 340), (200, 100)),19:28:15.1375104
((1, 42.5), (200, 100)),19:28:15.6384128
((0, 155), (200, 100)),19:28:16.1392512
((1, 412.5), (200, 100)),19:28:16.6543872
((0, 542.5), (200, 100)),19:28:17.1700352
((1, 337.5), (200, 100)),19:28:17.6706560
((0, 342.5), (200, 100)),19:28:18.1713408
((1, 155), (200, 100)),19:28:18.6721792
((0, -12.5), (200, 100)),19:28:19.1728256
((1, 32.5), (200, 100)),19:28:19.6830464
((0, 285), (200, 100)),19:28:20.1965568
((1, 115), (200, 100)),19:28:20.6974464
((0, 17.5), (200, 100)),19:28:21.1989504
((1, 227.5), (200, 100)),19:28:21.7128832
((0, 72.5), (200, 100)),19:28:22.2270208
((1, 77.5), (200, 100)),19:28:22.7276544
((0, 112.5), (200, 100)),19:28:23.2291584
((1, 217.5), (200, 100)),19:28:23.7302912
((0, 252.5), (200, 100)),19:28:24.2308736
((1, 122.5), (200, 100)),19:28:24.7474176
((0, 232.5), (200, 100)),19:28:25.2630656
((1, 237.5), (200, 100)),19:28:25.7634944
((0, 257.5), (200, 100)),19:28:26.2644352
((1, 105), (200, 100)),19:28:26.7777664
((0, 257.5), (200, 100)),19:28:27.2788096
((1, 292.5), (200, 100)),19:28:27.7803520
((0, 157.5), (200, 100)),19:28:28.2815488
((1, 185), (200, 100)),19:28:28.7827072
((0, 275), (200, 100)),19:28:29.2833536
((1, 100), (200, 100)),19:28:29.7934464
((0, 127.5), (200, 100)),19:28:30.3091200
((1, 170), (200, 100)),19:28:30.8103680
((0, 367.5), (200, 100)),19:28:31.3119744
((1, 295), (200, 100)),19:28:31.8248704
((0, 105), (200, 100)),19:28:32.3408768
((1, 242.5), (200, 100)),19:28:32.8419200
((0, 162.5), (200, 100)),19:28:33.3425664
((1, -25), (200, 100)),19:28:33.8543360
((0, 85), (200, 100)),19:28:34.3546752
((1, 320), (200, 100)),19:28:34.8558208
((0, 145), (200, 100)),19:28:35.3567616
((1, 392.5), (200, 100)),19:28:35.8728832
((0, 240), (200, 100)),19:28:36.3886336
((1, 292.5), (200, 100)),19:28:36.8893696
((0, 287.5), (200, 100)),19:28:37.3900800
((1, 140), (200, 100)),19:28:37.9040640
((0, 230), (200, 100)),19:28:38.4048512
((1, 220), (200, 100)),19:28:38.9062400
((0, 107.5), (200, 100)),19:28:39.4074752
((1, 127.5), (200, 100)),19:28:39.9212416
((0, 287.5), (200, 100)),19:28:40.4369792
((1, 222.5), (200, 100)),19:28:40.9377664
((0, 87.5), (200, 100)),19:28:41.4391808
((1, 157.5), (200, 100)),19:28:41.9507840
((0, 277.5), (200, 100)),19:28:42.4510464
((1, 132.5), (200, 100)),19:28:42.9516160
((0, 330), (200, 100)),19:28:43.4520448
((1, 260), (200, 100)),19:28:43.9645696
((0, 140), (200, 100)),19:28:44.4648448
((1, 145), (200, 100)),19:28:44.9660288
((1, 145), (400, 100)),19:28:45.2551552
((0, 482.5), (400, 100)),19:28:45.4768000
((1, 537.5), (400, 100)),19:28:45.9824768
((0, 500), (400, 100)),19:28:46.4848640
((1, 417.5), (400, 100)),19:28:46.9860736
((0, 317.5), (400, 100)),19:28:47.4873600
((1, 435), (400, 100)),19:28:47.9988864
((0, 502.5), (400, 100)),19:28:48.5147776
((1, 565), (400, 100)),19:28:49.0158464
((0, 285), (400, 100)),19:28:49.5169920
((1, 415), (400, 100)),19:28:50.0282624
((0, 350), (400, 100)),19:28:50.5294464
((1, 215), (400, 100)),19:28:51.0306560
((0, 402.5), (400, 100)),19:28:51.5311232
