FastSpeedChanges,19:14:00.9642368
((0, 50), (0, 200)),19:14:07.1501440
((1, 90), (0, 200)),19:14:07.6521472
((0, 10), (0, 200)),19:14:08.1528832
((1, 50), (0, 200)),19:14:08.6566528
((0, 90), (0, 200)),19:14:09.1574656
((1, 140), (0, 200)),19:14:09.6579968
((0, 180), (0, 200)),19:14:10.1596544
((1, 20), (0, 200)),19:14:10.6729984
((0, 100), (0, 200)),19:14:11.2046208
((1, 20), (0, 200)),19:14:11.7058560
((0, 60), (0, 200)),19:14:12.2064000
((1, 100), (0, 200)),19:14:12.7206400
((0, 20), (0, 200)),19:14:13.2363392
((1, 20), (0, 200)),19:14:13.7374720
((0, 70), (0, 200)),19:14:14.2387968
((1, 110), (0, 200)),19:14:14.7534848
((0, 20), (0, 200)),19:14:15.2549376
((1, 70), (0, 200)),19:14:15.7682432
((0, 80), (0, 200)),19:14:16.2839168
((1, 190), (0, 200)),19:14:16.7849600
((0, 30), (0, 200)),19:14:17.2866944
((1, 150), (0, 200)),19:14:17.7873024
((0, 190), (0, 200)),19:14:18.2882176
((1, 30), (0, 200)),19:14:18.7998208
((0, 80), (0, 200)),19:14:19.3154560
((1, 90), (0, 200)),19:14:19.8165376
((0, 130), (0, 200)),19:14:20.3177856
((1, 40), (0, 200)),19:14:20.8319360
((0, 80), (0, 200)),19:14:21.3476480
((1, 200), (0, 200)),19:14:21.8492032
((0, 10), (0, 200)),19:14:22.3501184
((1, 50), (0, 200)),19:14:22.8606208
((0, 100), (0, 200)),19:14:23.3762176
((1, 10), (0, 200)),19:14:23.8767872
((0, 50), (0, 200)),19:14:24.3788032
((1, 90), (0, 200)),19:14:24.8800384
((0, 140), (0, 200)),19:14:25.3957888
((1, 150), (0, 200)),19:14:25.8971008
((0, 60), (0, 200)),19:14:26.3975680
((1, 100), (0, 200)),19:14:26.9070336
((0, 150), (0, 200)),19:14:27.4230272
((1, 60), (0, 200)),19:14:27.9242240
((0, 100), (0, 200)),19:14:28.4253312
((1, 140), (0, 200)),19:14:28.9389568
((0, 160), (0, 200)),19:14:29.4515968
((1, 70), (0, 200)),19:14:29.9527296
((0, 110), (0, 200)),19:14:30.4536704
((1, 150), (0, 200)),19:14:30.9577344
((0, 200), (0, 200)),19:14:31.4734080
((1, 110), (0, 200)),19:14:31.9739136
((0, 150), (0, 200)),19:14:32.4748032
((1, 160), (0, 200)),19:14:32.9874816
((0, 0), (0, 200)),19:14:33.5030400
((1, 120), (0, 200)),19:14:34.0036352
((0, 160), (0, 200)),19:14:34.5053696
((1, 0), (0, 200)),19:14:35.0191232
((0, 20), (0, 200)),19:14:35.5348480
((1, 130), (0, 200)),19:14:36.0355200
((0, 170), (0, 200)),19:14:36.5370880
((1, 10), (0, 200)),19:14:37.0378624
((0, 130), (0, 200)),19:14:37.5482624
((1, 170), (0, 200)),19:14:38.0640384
((0, 180), (0, 200)),19:14:38.5652864
((1, 20), (0, 200)),19:14:39.0659328
((0, 70), (0, 200)),19:14:39.5672192
((1, 110), (0, 200)),19:14:40.0678656
((0, 150), (0, 200)),19:14:40.5796864
((1, 60), (0, 200)),19:14:41.0852480
((0, 180), (0, 200)),19:14:41.5867904
((1, 20), (0, 200)),19:14:42.0881664
((0, 60), (0, 200)),19:14:42.5955328
((1, 110), (0, 200)),19:14:43.1111424
((0, 120), (0, 200)),19:14:43.6127744
((1, 160), (0, 200)),19:14:44.1140992
((0, 0), (0, 200)),19:14:44.6283264
((1, 120), (0, 200)),19:14:45.1439488
((0, 130), (0, 200)),19:14:45.6445568
((1, 170), (0, 200)),19:14:46.1451136
((0, 10), (0, 200)),19:14:46.6596480
((1, 130), (0, 200)),19:14:47.1756928
((0, 40), (0, 200)),19:14:47.6767232
((1, 80), (0, 200)),19:14:48.1779456
((0, 120), (0, 200)),19:14:48.6794368
((1, 140), (0, 200)),19:14:49.1802240
((0, 180), (0, 200)),19:14:49.6891008
((1, 20), (0, 200)),19:14:50.2047488
((0, 130), (0, 200)),19:14:50.7188864
((1, 50), (0, 200)),19:14:51.2344192
((0, 60), (0, 200)),19:14:51.7348608
((1, 100), (0, 200)),19:14:52.2360192
((0, 140), (0, 200)),19:14:52.7515136
((1, 60), (0, 200)),19:14:53.2672128
((0, 70), (0, 200)),19:14:53.7679104
((1, 110), (0, 200)),19:14:54.2689920
((0, 150), (0, 200)),19:14:54.7823616
((1, 70), (0, 200)),19:14:55.2973568
((0, 180), (0, 200)),19:14:55.8131712
((1, 190), (0, 200)),19:14:56.3287424
((0, 100), (0, 200)),19:14:56.8447360
((1, 20), (0, 200)),19:14:57.3453184
((0, 60), (0, 200)),19:14:57.8604160
((1, 70), (0, 200)),19:14:58.3763072
((0, 190), (0, 200)),19:14:58.8899968
((1, 200), (0, 200)),19:14:59.4057984
((0, 110), (0, 200)),19:14:59.9072640
((1, 150), (0, 200)),19:15:00.4078592
((0, 200), (0, 200)),19:15:00.9103616
((1, 40), (0, 200)),19:15:01.4240128
((0, 150), (0, 200)),19:15:01.9253504
((1, 200), (0, 200)),19:15:02.4264448
((0, 40), (0, 200)),19:15:02.9422080
((1, 50), (0, 200)),19:15:03.4579328
((0, 160), (0, 200)),19:15:03.9585536
((1, 0), (0, 200)),19:15:04.4593024
