StartSession,14:09:12.3586816
((activeany, 0, 3), (1, -6, -1.5, 100, 100)),14:09:27.4189056
((activeany, 0, 3), (1, -6, -1.5, 100, 100)),14:09:36.9615232
((activeany, 0, 3), (1, -2.5, -10, 100, 100)),14:09:47.3303936
((activeany, 0, 3), (1, -1.5, -6, 100, 100)),14:09:57.4716544
((passive, 9, 1), (1, -10, -3, 100, 100)),14:10:06.3939968
((passive, 9, 1), (1, -5, -1, 100, 100)),14:10:19.2526464
((passive, 9, 2), (1, -1, -5, 100, 100)),14:10:32.8179328
((passive, 9, 2), (1, -3, -10, 100, 100)),14:10:45.8309632
